review_id,order_id,review_score
rev_001075,order_015253,5
rev_001076,order_004099,3
rev_001077,order_001418,5
rev_001078,order_002612,5
rev_001079,order_016157,5
rev_001080,order_018138,4
rev_001081,order_025153,5
rev_001082,order_018115,1
rev_001083,order_008773,5
rev_001084,order_004003,3
rev_001085,order_016679,5
rev_001086,order_019361,2
rev_001087,order_001818,5
rev_001088,order_028405,4
rev_001089,order_009142,1
rev_001090,order_024376,1
rev_001091,order_003083,5
rev_001092,order_000800,5
rev_001093,order_020163,5
rev_001094,order_001307,5
rev_001095,order_028589,5
rev_001096,order_020084,4
rev_001097,order_002709,1
rev_001098,order_021405,4
rev_001099,order_026177,5
rev_001100,order_005223,4
rev_001101,order_027160,5
rev_001102,order_009933,4
rev_001103,order_015513,5
rev_001104,order_006842,5
rev_001105,order_019292,5
rev_001106,order_012735,5
rev_001107,order_012779,1
rev_001108,order_024696,5
rev_001109,order_004599,5
rev_001110,order_028682,5
rev_001111,order_026365,3
rev_001112,order_028950,4
rev_001113,order_000742,5
rev_001114,order_010047,4
rev_001115,order_003950,4
rev_001116,order_020212,5
rev_001117,order_000787,5
rev_001118,order_013025,1
rev_001119,order_026155,5
rev_001120,order_006294,1
rev_001121,order_019852,2
rev_001122,order_023791,5
rev_001123,order_010006,5
rev_001124,order_016456,5
rev_001125,order_019913,5
rev_001126,order_006381,5
rev_001127,order_014594,4
rev_001128,order_007189,4
rev_001129,order_010769,5
rev_001130,order_026078,5
rev_001131,order_017212,3
rev_001132,order_020854,1
rev_001133,order_004817,5
rev_001134,order_007753,5
rev_001135,order_026674,4
rev_001136,order_021368,3
rev_001137,order_020059,3
rev_001138,order_000992,5
rev_001139,order_016045,1
rev_001140,order_021659,5
rev_001141,order_006895,5
rev_001142,order_022751,5
rev_001143,order_013229,5
rev_001144,order_012085,4
rev_001145,order_026158,5
rev_001146,order_003010,5
rev_001147,order_004633,5
rev_001148,order_022949,5
rev_001149,order_021432,5
rev_001150,order_003194,4
rev_001151,order_006214,5
rev_001152,order_019497,4
rev_001153,order_015589,5
rev_001154,order_021215,5
rev_001155,order_013476,1
rev_001156,order_002913,5
rev_001157,order_027123,2
rev_001158,order_005789,4
rev_001159,order_007318,4
rev_001160,order_016575,5
rev_001161,order_025890,2
rev_001162,order_010082,2
rev_001163,order_021729,5
rev_001164,order_011365,4
rev_001165,order_028263,4
rev_001166,order_027777,4
rev_001167,order_022251,1
rev_001168,order_020469,5
rev_001169,order_022139,5
rev_001170,order_009443,5
rev_001171,order_020660,4
rev_001172,order_010531,5
rev_001173,order_002866,4
rev_001174,order_002634,5
rev_001175,order_014298,5
rev_001176,order_002479,5
rev_001177,order_025697,5
rev_001178,order_023699,5
rev_001179,order_018815,2
rev_001180,order_011415,5
rev_001181,order_006875,5
rev_001182,order_007907,1
rev_001183,order_006738,4
rev_001184,order_022526,1
rev_001185,order_015922,1
rev_001186,order_006077,2
rev_001187,order_006764,4
rev_001188,order_001494,5
rev_001189,order_024287,5
rev_001190,order_024930,5
rev_001191,order_011972,5
rev_001192,order_026991,5
rev_001193,order_008997,1
rev_001194,order_002835,4
rev_001195,order_016766,3
rev_001196,order_011521,5
rev_001197,order_003151,5
rev_001198,order_016004,5
rev_001199,order_017078,5
rev_001200,order_007393,5
rev_001201,order_028529,5
rev_001202,order_014914,3
rev_001203,order_017591,2
rev_001204,order_007095,3
rev_001205,order_029075,5
rev_001206,order_015050,4
rev_001207,order_018230,4
rev_001208,order_020273,5
rev_001209,order_008362,5
rev_001210,order_010381,3
rev_001211,order_013387,5
rev_001212,order_016015,5
rev_001213,order_003491,4
rev_001214,order_016285,5
rev_001215,order_018834,3
rev_001216,order_010917,5
rev_001217,order_028553,5
rev_001218,order_018148,1
rev_001219,order_018907,5
rev_001220,order_025252,5
rev_001221,order_021425,3
rev_001222,order_014521,3
rev_001223,order_018469,4
rev_001224,order_003056,5
rev_001225,order_013898,5
rev_001226,order_006732,4
rev_001227,order_005813,1
rev_001228,order_014689,1
rev_001229,order_003621,5
rev_001230,order_011584,4
rev_001231,order_013458,1
rev_001232,order_017605,2
rev_001233,order_017886,1
rev_001234,order_024625,4
rev_001235,order_015586,3
rev_001236,order_007820,5
rev_001237,order_012299,5
rev_001238,order_007392,2
rev_001239,order_025622,3
rev_001240,order_027098,5
rev_001241,order_020865,4
rev_001242,order_017927,5
rev_001243,order_006702,5
rev_001244,order_025850,5
rev_001245,order_006892,5
rev_001246,order_020842,5
rev_001247,order_013346,1
rev_001248,order_027248,1
rev_001249,order_028990,3
rev_001250,order_005165,5
rev_001251,order_011132,5
rev_001252,order_015697,5
rev_001253,order_010787,3
rev_001254,order_009301,1
rev_001255,order_010718,5
rev_001256,order_004557,4
rev_001257,order_015721,5
rev_001258,order_000288,3
rev_001259,order_004910,4
rev_001260,order_019463,5
rev_001261,order_001122,5
rev_001262,order_025613,5
rev_001263,order_027536,3
rev_001264,order_013931,5
rev_001265,order_019380,4
rev_001266,order_021860,5
rev_001267,order_004151,5
rev_001268,order_009771,4
rev_001269,order_015819,3
rev_001270,order_003607,5
rev_001271,order_002579,5
rev_001272,order_005804,2
rev_001273,order_005495,1
rev_001274,order_024463,5
rev_001275,order_027966,5
rev_001276,order_015612,3
rev_001277,order_023061,5
rev_001278,order_029302,1
rev_001279,order_024136,5
rev_001280,order_024641,4
rev_001281,order_011739,1
rev_001282,order_029201,5
rev_001283,order_015433,4
rev_001284,order_014560,5
rev_001285,order_015033,5
rev_001286,order_019616,5
rev_001287,order_010747,4
rev_001288,order_019826,5
rev_001289,order_025389,5
rev_001290,order_023331,5
rev_001291,order_027746,4
rev_001292,order_005362,5
rev_001293,order_004567,5
rev_001294,order_009495,5
rev_001295,order_022449,5
rev_001296,order_007019,2
rev_001297,order_007329,5
rev_001298,order_022286,5
rev_001299,order_028116,2
rev_001300,order_019177,5
rev_001301,order_014212,4
rev_001302,order_029287,1
rev_001303,order_022359,5
rev_001304,order_004382,3
rev_001305,order_004422,3
rev_001306,order_002569,3
rev_001307,order_009193,5
rev_001308,order_003489,5
rev_001309,order_011805,5
rev_001310,order_016290,5
rev_001311,order_016305,5
rev_001312,order_009462,5
rev_001313,order_027740,5
rev_001314,order_001424,5
rev_001315,order_004270,5
rev_001316,order_017105,5
rev_001317,order_014601,5
rev_001318,order_002785,4
rev_001319,order_022205,5
rev_001320,order_002166,5
rev_001321,order_001169,5
rev_001322,order_005118,1
rev_001323,order_008021,5
rev_001324,order_002665,5
rev_001325,order_011126,5
rev_001326,order_017376,5
rev_001327,order_022883,5
rev_001328,order_012055,5
rev_001329,order_024388,4
rev_001330,order_016470,5
rev_001331,order_020745,4
rev_001332,order_014574,5
rev_001333,order_027320,5
rev_001334,order_015681,5
rev_001335,order_008077,2
rev_001336,order_004141,4
rev_001337,order_021542,1
rev_001338,order_013859,5
rev_001339,order_001990,1
rev_001340,order_010364,4
rev_001341,order_006342,5
rev_001342,order_006987,5
rev_001343,order_020858,5
rev_001344,order_024211,5
rev_001345,order_008107,5
rev_001346,order_001587,5
rev_001347,order_000701,4
rev_001348,order_010679,5
rev_001349,order_017118,5
rev_001350,order_009103,5
rev_001351,order_025760,5
rev_001352,order_025498,5
rev_001353,order_005975,5
rev_001354,order_027940,4
rev_001355,order_017637,5
rev_001356,order_008517,5
rev_001357,order_012905,5
rev_001358,order_016127,2
rev_001359,order_024586,3
rev_001360,order_023489,4
rev_001361,order_017982,3
rev_001362,order_003219,4
rev_001363,order_000125,2
rev_001364,order_009978,1
rev_001365,order_002262,3
rev_001366,order_000030,5
rev_001367,order_011742,4
rev_001368,order_020801,5
rev_001369,order_023774,5
rev_001370,order_015159,5
rev_001371,order_000910,4
rev_001372,order_011280,5
rev_001373,order_008598,5
rev_001374,order_023927,5
rev_001375,order_024146,5
rev_001376,order_021768,3
rev_001377,order_024003,5
rev_001378,order_004037,3
rev_001379,order_012341,1
rev_001380,order_011657,4
rev_001381,order_018860,3
rev_001382,order_012822,4
rev_001383,order_013727,3
rev_001384,order_002887,5
rev_001385,order_007892,5
rev_001386,order_012879,5
rev_001387,order_008885,5
rev_001388,order_027649,5
rev_001389,order_027080,4
rev_001390,order_013059,5
rev_001391,order_024735,1
rev_001392,order_018731,2
rev_001393,order_006459,5
rev_001394,order_014679,5
rev_001395,order_021332,5
rev_001396,order_013331,5
rev_001397,order_014861,5
rev_001398,order_010719,5
rev_001399,order_004352,5
rev_001400,order_001707,1
rev_001401,order_002312,5
rev_001402,order_004462,5
rev_001403,order_026482,4
rev_001404,order_008211,4
rev_001405,order_006334,5
rev_001406,order_021857,1
rev_001407,order_015490,1
rev_001408,order_028047,4
rev_001409,order_012724,1
rev_001410,order_025459,1
rev_001411,order_011334,5
rev_001412,order_019033,5
rev_001413,order_015520,3
rev_001414,order_014874,1
rev_001415,order_007821,5
rev_001416,order_023555,5
rev_001417,order_019505,5
rev_001418,order_002607,5
rev_001419,order_023188,5
rev_001420,order_029025,5
rev_001421,order_010609,2
rev_001422,order_024426,5
rev_001423,order_000481,4
rev_001424,order_022262,5
rev_001425,order_001375,2
rev_001426,order_001389,5
rev_001427,order_006613,4
rev_001428,order_000725,5
rev_001429,order_001556,5
rev_001430,order_002521,4
rev_001431,order_016977,5
rev_001432,order_010343,5
rev_001433,order_000354,5
rev_001434,order_021352,5
rev_001435,order_014787,5
rev_001436,order_028939,5
rev_001437,order_029087,5
rev_001438,order_012804,4
rev_001439,order_001741,2
rev_001440,order_010756,5
rev_001441,order_023514,5
rev_001442,order_018722,2
rev_001443,order_015908,4
rev_001444,order_021403,5
rev_001445,order_013525,3
rev_001446,order_017453,4
rev_001447,order_009806,5
rev_001448,order_006543,5
rev_001449,order_009505,5
rev_001450,order_006194,4
rev_001451,order_017544,1
rev_001452,order_010582,5
rev_001453,order_024381,5
rev_001454,order_004446,5
rev_001455,order_011688,2
rev_001456,order_027115,5
rev_001457,order_010512,4
rev_001458,order_013736,5
rev_001459,order_019159,1
rev_001460,order_025188,5
rev_001461,order_001189,5
rev_001462,order_009655,5
rev_001463,order_022073,5
rev_001464,order_024849,5
rev_001465,order_021512,3
rev_001466,order_018072,5
rev_001467,order_000988,4
rev_001468,order_007651,5
rev_001469,order_026498,5
rev_001470,order_022308,5
rev_001471,order_023327,1
rev_001472,order_014842,5
rev_001473,order_020548,5
rev_001474,order_025541,3
rev_001475,order_006675,4
rev_001476,order_008034,3
rev_001477,order_022841,5
rev_001478,order_021271,1
rev_001479,order_004907,5
rev_001480,order_007986,5
rev_001481,order_013885,5
rev_001482,order_015631,3
rev_001483,order_028494,5
rev_001484,order_002289,5
rev_001485,order_015437,5
rev_001486,order_014956,1
rev_001487,order_001591,4
rev_001488,order_009016,3
rev_001489,order_011211,1
rev_001490,order_015190,5
rev_001491,order_008839,5
rev_001492,order_023687,4
rev_001493,order_014235,5
rev_001494,order_028408,4
rev_001495,order_016306,5
rev_001496,order_007691,4
rev_001497,order_004177,4
rev_001498,order_029096,5
rev_001499,order_026448,4
rev_001500,order_013153,5
rev_001501,order_014886,5
rev_001502,order_020915,5
rev_001503,order_018650,3
rev_001504,order_027430,1
rev_001505,order_016937,5
rev_001506,order_022595,5
rev_001507,order_022410,5
rev_001508,order_012106,1
rev_001509,order_004952,5
rev_001510,order_014016,1
rev_001511,order_010382,5
rev_001512,order_018186,4
rev_001513,order_014116,3
rev_001514,order_010649,3
rev_001515,order_000149,5
rev_001516,order_018506,5
rev_001517,order_026389,5
rev_001518,order_015388,5
rev_001519,order_003976,5
rev_001520,order_004675,5
rev_001521,order_023425,5
rev_001522,order_016856,5
rev_001523,order_003811,5
rev_001524,order_000606,1
rev_001525,order_026264,2
rev_001526,order_026891,2
rev_001527,order_025319,5
rev_001528,order_013306,5
rev_001529,order_017920,2
rev_001530,order_015463,5
rev_001531,order_018666,5
rev_001532,order_007620,5
rev_001533,order_005455,5
rev_001534,order_002925,5
rev_001535,order_025888,1
rev_001536,order_009544,5
rev_001537,order_009289,4
rev_001538,order_000302,5
rev_001539,order_027915,4
rev_001540,order_020154,5
rev_001541,order_026200,5
rev_001542,order_021261,4
rev_001543,order_004540,4
rev_001544,order_009433,1
rev_001545,order_010936,4
rev_001546,order_002145,5
rev_001547,order_008403,3
rev_001548,order_018022,5
rev_001549,order_024651,1
rev_001550,order_028547,3
rev_001551,order_004551,5
rev_001552,order_017357,5
rev_001553,order_003378,1
rev_001554,order_026250,5
rev_001555,order_006568,5
rev_001556,order_010034,1
rev_001557,order_024086,5
rev_001558,order_013308,4
rev_001559,order_017012,1
rev_001560,order_022027,3
rev_001561,order_013385,5
rev_001562,order_020940,5
rev_001563,order_010991,5
rev_001564,order_023070,1
rev_001565,order_014195,5
rev_001566,order_017631,1
rev_001567,order_018092,5
rev_001568,order_004649,5
rev_001569,order_029049,5
rev_001570,order_004271,5
rev_001571,order_001429,4
rev_001572,order_007066,4
rev_001573,order_000058,5
rev_001574,order_001908,1
rev_001575,order_016056,2
rev_001576,order_026234,3
rev_001577,order_014039,5
rev_001578,order_014894,5
rev_001579,order_007170,1
rev_001580,order_015453,5
rev_001581,order_013040,5
rev_001582,order_005811,1
rev_001583,order_024855,4
rev_001584,order_018347,5
rev_001585,order_004077,1
rev_001586,order_021471,5
rev_001587,order_028849,5
rev_001588,order_015446,3
rev_001589,order_017876,4
rev_001590,order_020492,4
rev_001591,order_025608,5
rev_001592,order_016250,4
rev_001593,order_004325,5
rev_001594,order_007264,5
rev_001595,order_020726,5
rev_001596,order_007407,5
rev_001597,order_016150,5
rev_001598,order_008807,5
rev_001599,order_002647,1
rev_001600,order_007657,5
rev_001601,order_010059,5
rev_001602,order_003884,5
rev_001603,order_020620,5
rev_001604,order_021557,5
rev_001605,order_002240,2
rev_001606,order_008088,4
rev_001607,order_007159,5
rev_001608,order_020036,5
rev_001609,order_026982,5
rev_001610,order_012833,3
rev_001611,order_014807,4
rev_001612,order_006770,2
rev_001613,order_019790,2
rev_001614,order_014400,1
rev_001615,order_002939,5
rev_001616,order_012516,3
rev_001617,order_007752,5
rev_001618,order_026414,5
rev_001619,order_027284,3
rev_001620,order_008155,5
rev_001621,order_016598,4
rev_001622,order_028986,5
rev_001623,order_013386,5
rev_001624,order_013807,5
rev_001625,order_029309,3
rev_001626,order_007137,5
rev_001627,order_028760,5
rev_001628,order_019986,5
rev_001629,order_016200,5
rev_001630,order_010004,1
rev_001631,order_024655,1
rev_001632,order_010634,4
rev_001633,order_020556,5
rev_001634,order_028967,4
rev_001635,order_008956,5
rev_001636,order_027676,5
rev_001637,order_014843,5
rev_001638,order_006468,4
rev_001639,order_010151,5
rev_001640,order_000604,2
rev_001641,order_010529,3
rev_001642,order_005437,5
rev_001643,order_002942,4
rev_001644,order_009822,5
rev_001645,order_018399,4
rev_001646,order_013470,4
rev_001647,order_014221,5
rev_001648,order_021262,1
rev_001649,order_004266,5
rev_001650,order_008490,5
rev_001651,order_008766,4
rev_001652,order_020447,4
rev_001653,order_017606,5
rev_001654,order_029158,5
rev_001655,order_022907,1
rev_001656,order_006891,5
rev_001657,order_025104,1
rev_001658,order_003493,5
rev_001659,order_000265,1
rev_001660,order_019920,3
rev_001661,order_019524,4
rev_001662,order_026296,5
rev_001663,order_027462,5
rev_001664,order_016819,2
rev_001665,order_026574,5
rev_001666,order_009897,3
rev_001667,order_014784,1
rev_001668,order_006518,5
rev_001669,order_022882,5
rev_001670,order_020945,4
rev_001671,order_027351,2
rev_001672,order_009226,4
rev_001673,order_007913,4
rev_001674,order_027713,2
rev_001675,order_005829,5
rev_001676,order_016120,5
rev_001677,order_009708,5
rev_001678,order_002843,5
rev_001679,order_004505,5
rev_001680,order_006574,5
rev_001681,order_007059,4
rev_001682,order_012556,2
rev_001683,order_002194,1
rev_001684,order_005877,5
rev_001685,order_000220,1
rev_001686,order_020241,5
rev_001687,order_026675,2
rev_001688,order_025720,5
rev_001689,order_014344,5
rev_001690,order_013759,3
rev_001691,order_026766,4
rev_001692,order_027519,1
rev_001693,order_021540,5
rev_001694,order_011333,5
rev_001695,order_026201,4
rev_001696,order_020334,5
rev_001697,order_005672,3
rev_001698,order_011131,5
rev_001699,order_024217,5
rev_001700,order_026706,5
rev_001701,order_013542,5
rev_001702,order_025396,5
rev_001703,order_022245,5
rev_001704,order_023377,5
rev_001705,order_012998,2
rev_001706,order_020245,3
rev_001707,order_026271,4
rev_001708,order_022046,5
rev_001709,order_009776,5
rev_001710,order_027468,5
rev_001711,order_014646,3
rev_001712,order_000507,3
rev_001713,order_000689,1
rev_001714,order_005820,5
rev_001715,order_013703,4
rev_001716,order_028699,5
rev_001717,order_025928,5
rev_001718,order_005856,5
rev_001719,order_000514,4
rev_001720,order_018406,5
rev_001721,order_019909,5
rev_001722,order_023611,3
rev_001723,order_028611,1
rev_001724,order_027918,2
rev_001725,order_005117,5
rev_001726,order_020804,4
rev_001727,order_025265,4
rev_001728,order_022718,5
rev_001729,order_011547,5
