order_id,customer_id,order_purchase_timestamp,order_status,order_delivered_customer_date,order_estimated_delivery_date
order_000258,csess_0000086,2024-01-03 09:49:00,delivered,2024-01-24 09:49:00,2024-01-27 09:49:00
order_000259,csess_0000087,2025-11-04 11:03:00,delivered,2025-11-17 11:03:00,2025-11-20 11:03:00
order_000260,csess_0000087,2024-04-28 05:48:00,unavailable,,2024-05-19 05:48:00
order_000261,csess_0000088,2025-02-02 11:28:00,delivered,2025-02-28 11:28:00,2025-02-24 11:28:00
order_000262,csess_0000088,2024-11-23 06:28:00,delivered,2024-12-16 06:28:00,2024-12-19 06:28:00
order_000263,csess_0000088,2025-10-21 14:39:00,delivered,2025-11-02 14:39:00,2025-11-06 14:39:00
order_000264,csess_0000089,2025-04-11 17:48:00,delivered,2025-05-06 17:48:00,2025-05-09 17:48:00
order_000265,csess_0000090,2024-07-11 23:44:00,delivered,2024-08-03 23:44:00,2024-08-01 23:44:00
order_000266,csess_0000090,2025-01-14 14:21:00,delivered,2025-02-01 14:21:00,2025-02-06 14:21:00
order_000267,csess_0000090,2025-12-08 19:15:00,delivered,2025-12-24 19:15:00,2025-12-27 19:15:00
order_000268,csess_0000091,2025-11-15 16:53:00,delivered,2025-12-10 16:53:00,2025-12-13 16:53:00
order_000269,csess_0000091,2024-01-20 12:17:00,delivered,2024-01-29 12:17:00,2024-01-28 12:17:00
order_000270,csess_0000092,2025-10-04 08:03:00,delivered,2025-10-24 08:03:00,2025-10-28 08:03:00
order_000271,csess_0000092,2025-05-12 04:02:00,canceled,,2025-05-28 04:02:00
order_000272,csess_0000092,2025-08-09 21:15:00,delivered,2025-08-22 21:15:00,2025-08-27 21:15:00
order_000273,csess_0000093,2025-07-17 20:22:00,delivered,2025-08-04 20:22:00,2025-08-05 20:22:00
order_000274,csess_0000093,2024-06-02 12:14:00,delivered,2024-06-09 12:14:00,2024-06-11 12:14:00
order_000275,csess_0000093,2024-10-15 19:44:00,delivered,2024-10-30 19:44:00,2024-10-24 19:44:00
order_000276,csess_0000093,2025-12-28 07:11:00,delivered,2026-01-23 07:11:00,2026-01-22 07:11:00
order_000277,csess_0000094,2024-01-27 08:58:00,delivered,2024-02-09 08:58:00,2024-02-16 08:58:00
order_000278,csess_0000094,2025-11-19 17:23:00,delivered,2025-12-04 17:23:00,2025-12-04 17:23:00
order_000279,csess_0000094,2025-02-21 13:20:00,canceled,,2025-03-07 13:20:00
order_000280,csess_0000094,2024-04-06 20:08:00,delivered,2024-04-10 20:08:00,2024-04-13 20:08:00
order_000281,csess_0000094,2024-06-19 00:08:00,delivered,2024-07-04 00:08:00,2024-07-05 00:08:00
order_000282,csess_0000094,2025-10-04 05:42:00,delivered,2025-10-30 05:42:00,2025-10-31 05:42:00
order_000283,csess_0000094,2025-01-06 07:28:00,delivered,2025-01-28 07:28:00,2025-02-01 07:28:00
order_000284,csess_0000094,2025-12-22 11:41:00,shipped,2026-01-13 11:41:00,2026-01-11 11:41:00
order_000285,csess_0000096,2025-03-12 10:39:00,delivered,2025-03-27 10:39:00,2025-03-25 10:39:00
order_000286,csess_0000095,2024-10-10 22:36:00,delivered,2024-10-22 22:36:00,2024-10-20 22:36:00
order_000287,csess_0000098,2024-10-20 17:37:00,delivered,2024-11-15 17:37:00,2024-11-11 17:37:00
order_000288,csess_0000098,2024-10-27 12:17:00,delivered,2024-11-03 12:17:00,2024-11-03 12:17:00
order_000289,csess_0000098,2025-12-14 21:49:00,delivered,2025-12-31 21:49:00,2026-01-07 21:49:00
order_000290,csess_0000100,2024-04-14 18:45:00,delivered,2024-05-01 18:45:00,2024-05-07 18:45:00
order_000291,csess_0000100,2024-12-07 18:10:00,delivered,2024-12-20 18:10:00,2024-12-22 18:10:00
order_000292,csess_0000100,2025-12-06 16:05:00,delivered,2025-12-24 16:05:00,2025-12-28 16:05:00
order_000293,csess_0000101,2024-09-03 19:38:00,delivered,2024-10-01 19:38:00,2024-09-30 19:38:00
order_000294,csess_0000102,2024-12-29 08:54:00,delivered,2025-01-13 08:54:00,2025-01-13 08:54:00
order_000295,csess_0000101,2025-12-01 10:29:00,canceled,,2025-12-13 10:29:00
order_000296,csess_0000102,2024-01-25 11:25:00,delivered,2024-02-08 11:25:00,2024-02-10 11:25:00
order_000297,csess_0000104,2024-11-11 20:28:00,delivered,2024-11-19 20:28:00,2024-11-21 20:28:00
order_000298,csess_0000104,2025-03-23 11:55:00,delivered,2025-03-30 11:55:00,2025-03-30 11:55:00
order_000299,csess_0000105,2025-05-28 10:44:00,delivered,2025-06-10 10:44:00,2025-06-04 10:44:00
order_000300,csess_0000105,2025-11-06 16:08:00,delivered,2025-11-14 16:08:00,2025-11-18 16:08:00
order_000301,csess_0000105,2025-09-28 21:30:00,delivered,2025-10-26 21:30:00,2025-10-21 21:30:00
order_000302,csess_0000105,2025-03-14 21:56:00,delivered,2025-03-30 21:56:00,2025-03-30 21:56:00
order_000303,csess_0000105,2025-11-03 14:05:00,delivered,2025-11-05 14:05:00,2025-11-11 14:05:00
order_000304,csess_0000105,2024-10-23 12:25:00,delivered,2024-11-07 12:25:00,2024-11-16 12:25:00
order_000305,csess_0000105,2024-10-25 13:52:00,delivered,2024-11-11 13:52:00,2024-11-09 13:52:00
order_000306,csess_0000105,2025-08-08 18:51:00,delivered,2025-08-16 18:51:00,2025-08-19 18:51:00
order_000307,csess_0000105,2024-04-23 08:39:00,delivered,2024-05-01 08:39:00,2024-05-05 08:39:00
order_000308,csess_0000106,2024-07-04 10:22:00,delivered,2024-07-12 10:22:00,2024-07-17 10:22:00
order_000309,csess_0000106,2025-05-07 13:50:00,delivered,2025-05-24 13:50:00,2025-05-24 13:50:00
order_000310,csess_0000106,2024-07-01 10:46:00,delivered,2024-07-28 10:46:00,2024-07-27 10:46:00
order_000311,csess_0000106,2025-12-04 15:20:00,canceled,,2025-12-31 15:20:00
order_000312,csess_0000107,2024-07-08 21:16:00,delivered,2024-07-27 21:16:00,2024-08-02 21:16:00
order_000313,csess_0000107,2024-10-29 14:57:00,delivered,2024-11-05 14:57:00,2024-11-09 14:57:00
order_000314,csess_0000107,2025-12-10 10:29:00,delivered,2025-12-30 10:29:00,2025-12-28 10:29:00
order_000315,csess_0000108,2024-06-21 19:11:00,delivered,2024-07-02 19:11:00,2024-07-06 19:11:00
order_000316,csess_0000108,2024-06-24 11:54:00,delivered,2024-06-28 11:54:00,2024-07-04 11:54:00
order_000317,csess_0000108,2025-11-10 08:11:00,delivered,2025-11-22 08:11:00,2025-11-21 08:11:00
order_000318,csess_0000109,2024-02-14 10:14:00,shipped,2024-02-23 10:14:00,2024-02-24 10:14:00
order_000319,csess_0000109,2024-08-19 15:58:00,delivered,2024-08-23 15:58:00,2024-08-30 15:58:00
order_000320,csess_0000109,2025-08-04 07:39:00,delivered,2025-08-29 07:39:00,2025-08-22 07:39:00
order_000321,csess_0000109,2025-10-23 13:05:00,unavailable,,2025-11-03 13:05:00
order_000322,csess_0000110,2025-05-17 09:46:00,shipped,2025-05-26 09:46:00,2025-06-04 09:46:00
order_000323,csess_0000110,2025-02-22 16:45:00,canceled,,2025-03-16 16:45:00
order_000324,csess_0000111,2025-10-14 14:37:00,delivered,2025-10-19 14:37:00,2025-10-24 14:37:00
order_000325,csess_0000111,2024-03-01 22:36:00,delivered,2024-03-23 22:36:00,2024-03-26 22:36:00
order_000326,csess_0000112,2024-04-22 10:57:00,delivered,2024-05-03 10:57:00,2024-05-06 10:57:00
order_000327,csess_0000112,2025-11-02 16:09:00,delivered,2025-11-19 16:09:00,2025-11-25 16:09:00
order_000328,csess_0000112,2025-03-18 17:45:00,delivered,2025-03-29 17:45:00,2025-04-01 17:45:00
order_000329,csess_0000113,2025-12-14 07:07:00,delivered,2025-12-18 07:07:00,2025-12-21 07:07:00
order_000330,csess_0000113,2024-02-17 20:20:00,delivered,2024-02-26 20:20:00,2024-02-24 20:20:00
order_000331,csess_0000114,2025-05-18 17:29:00,delivered,2025-05-20 17:29:00,2025-05-27 17:29:00
order_000332,csess_0000114,2025-11-01 13:16:00,delivered,2025-11-03 13:16:00,2025-11-14 13:16:00
order_000333,csess_0000115,2024-06-22 11:47:00,delivered,2024-07-11 11:47:00,2024-07-14 11:47:00
order_000334,csess_0000115,2025-09-05 08:33:00,canceled,,2025-09-28 08:33:00
order_000335,csess_0000115,2025-05-04 09:24:00,delivered,2025-05-18 09:24:00,2025-05-20 09:24:00
order_000336,csess_0000115,2025-12-06 18:31:00,delivered,2026-01-04 18:31:00,2025-12-31 18:31:00
order_000337,csess_0000117,2024-02-18 10:57:00,delivered,2024-02-28 10:57:00,2024-02-26 10:57:00
order_000338,csess_0000118,2024-08-29 09:32:00,delivered,2024-09-11 09:32:00,2024-09-22 09:32:00
order_000339,csess_0000118,2024-07-18 21:30:00,delivered,2024-07-31 21:30:00,2024-08-08 21:30:00
order_000340,csess_0000119,2024-05-18 11:03:00,delivered,2024-06-11 11:03:00,2024-06-12 11:03:00
order_000341,csess_0000119,2025-12-06 23:43:00,delivered,2025-12-23 23:43:00,2025-12-28 23:43:00
order_000342,csess_0000121,2024-10-03 19:54:00,delivered,2024-10-21 19:54:00,2024-10-21 19:54:00
order_000343,csess_0000120,2025-05-24 10:59:00,delivered,2025-06-07 10:59:00,2025-06-09 10:59:00
order_000344,csess_0000123,2024-03-03 20:01:00,delivered,2024-03-22 20:01:00,2024-03-18 20:01:00
order_000345,csess_0000123,2024-01-20 18:32:00,delivered,2024-02-10 18:32:00,2024-02-14 18:32:00
order_000346,csess_0000122,2024-12-29 08:13:00,shipped,2025-01-18 08:13:00,2025-01-10 08:13:00
order_000347,csess_0000122,2025-03-30 13:29:00,delivered,2025-04-05 13:29:00,2025-04-11 13:29:00
order_000348,csess_0000123,2024-06-24 14:48:00,delivered,2024-07-03 14:48:00,2024-07-07 14:48:00
order_000349,csess_0000122,2025-03-04 13:14:00,delivered,2025-03-20 13:14:00,2025-03-26 13:14:00
order_000350,csess_0000123,2025-10-05 12:24:00,delivered,2025-10-30 12:24:00,2025-11-02 12:24:00
order_000351,csess_0000124,2024-10-13 14:13:00,delivered,2024-11-03 14:13:00,2024-11-02 14:13:00
order_000352,csess_0000124,2024-09-29 20:34:00,delivered,2024-10-06 20:34:00,2024-10-11 20:34:00
order_000353,csess_0000124,2025-03-24 08:13:00,delivered,2025-04-14 08:13:00,2025-04-21 08:13:00
order_000354,csess_0000124,2025-12-03 11:15:00,delivered,2025-12-30 11:15:00,2025-12-29 11:15:00
order_000355,csess_0000125,2024-05-27 11:37:00,delivered,2024-06-11 11:37:00,2024-06-10 11:37:00
order_000356,csess_0000125,2024-01-09 21:45:00,delivered,2024-01-31 21:45:00,2024-01-30 21:45:00
order_000357,csess_0000127,2025-11-10 08:41:00,delivered,2025-12-01 08:41:00,2025-12-02 08:41:00
order_000358,csess_0000128,2024-12-13 08:52:00,processing,,2025-01-07 08:52:00
order_000359,csess_0000126,2024-12-16 18:52:00,shipped,2025-01-13 18:52:00,2025-01-11 18:52:00
order_000360,csess_0000128,2024-07-14 06:52:00,delivered,2024-07-29 06:52:00,2024-08-06 06:52:00
order_000361,csess_0000126,2025-03-29 17:56:00,delivered,2025-04-17 17:56:00,2025-04-20 17:56:00
order_000362,csess_0000129,2024-12-18 10:56:00,delivered,2024-12-26 10:56:00,2024-12-27 10:56:00
order_000363,csess_0000130,2025-08-19 21:22:00,delivered,2025-09-09 21:22:00,2025-09-12 21:22:00
order_000364,csess_0000130,2025-07-08 15:35:00,delivered,2025-07-28 15:35:00,2025-07-31 15:35:00
order_000365,csess_0000130,2025-12-12 15:10:00,delivered,2025-12-23 15:10:00,2025-12-26 15:10:00
order_000366,csess_0000131,2024-08-20 09:16:00,delivered,2024-09-11 09:16:00,2024-09-14 09:16:00
order_000367,csess_0000132,2025-10-10 02:22:00,delivered,2025-10-27 02:22:00,2025-10-30 02:22:00
order_000368,csess_0000133,2025-08-01 11:19:00,delivered,2025-08-07 11:19:00,2025-08-09 11:19:00
order_000369,csess_0000133,2025-04-19 08:25:00,delivered,2025-05-10 08:25:00,2025-05-13 08:25:00
order_000370,csess_0000133,2025-12-10 11:08:00,canceled,,2025-12-17 11:08:00
order_000371,csess_0000134,2025-06-09 22:05:00,delivered,2025-07-05 22:05:00,2025-07-06 22:05:00
order_000372,csess_0000136,2024-06-27 13:50:00,delivered,2024-07-20 13:50:00,2024-07-25 13:50:00
order_000373,csess_0000137,2025-09-20 19:00:00,delivered,2025-09-23 19:00:00,2025-10-01 19:00:00
order_000374,csess_0000137,2025-02-19 10:58:00,delivered,2025-03-24 10:58:00,2025-03-19 10:58:00
order_000375,csess_0000137,2024-10-29 23:34:00,delivered,2024-11-17 23:34:00,2024-11-23 23:34:00
order_000376,csess_0000137,2025-12-24 10:00:00,shipped,2026-01-13 10:00:00,2026-01-15 10:00:00
order_000377,csess_0000138,2024-09-01 20:54:00,delivered,2024-09-26 20:54:00,2024-09-23 20:54:00
order_000378,csess_0000138,2025-10-23 14:05:00,delivered,2025-11-12 14:05:00,2025-11-06 14:05:00
order_000379,csess_0000138,2024-12-06 16:37:00,delivered,2024-12-09 16:37:00,2024-12-21 16:37:00
order_000380,csess_0000138,2025-05-14 13:19:00,delivered,2025-05-29 13:19:00,2025-06-05 13:19:00
order_000381,csess_0000138,2024-07-07 21:35:00,delivered,2024-08-03 21:35:00,2024-08-04 21:35:00
order_000382,csess_0000138,2025-01-03 06:53:00,delivered,2025-01-05 06:53:00,2025-01-12 06:53:00
order_000383,csess_0000138,2024-07-20 17:49:00,delivered,2024-07-24 17:49:00,2024-08-01 17:49:00
order_000384,csess_0000138,2025-12-05 18:18:00,delivered,2025-12-11 18:18:00,2025-12-17 18:18:00
order_000385,csess_0000138,2024-02-25 14:00:00,delivered,2024-03-14 14:00:00,2024-03-19 14:00:00
order_000386,csess_0000138,2024-08-03 10:18:00,shipped,2024-08-14 10:18:00,2024-08-17 10:18:00
order_000387,csess_0000139,2024-07-23 05:23:00,delivered,2024-08-14 05:23:00,2024-08-18 05:23:00
order_000388,csess_0000140,2025-04-25 10:51:00,canceled,,2025-05-13 10:51:00
order_000389,csess_0000140,2024-11-30 18:49:00,shipped,2024-12-07 18:49:00,2024-12-13 18:49:00
order_000390,csess_0000143,2025-08-27 09:27:00,delivered,2025-09-07 09:27:00,2025-09-08 09:27:00
order_000391,csess_0000143,2024-11-20 20:34:00,delivered,2024-11-26 20:34:00,2024-11-27 20:34:00
order_000392,csess_0000143,2025-10-17 10:25:00,delivered,2025-10-26 10:25:00,2025-10-24 10:25:00
order_000393,csess_0000144,2025-02-14 07:51:00,delivered,2025-02-27 07:51:00,2025-02-27 07:51:00
order_000394,csess_0000144,2025-10-10 20:54:00,delivered,2025-10-25 20:54:00,2025-10-21 20:54:00
order_000395,csess_0000145,2024-05-12 07:28:00,delivered,2024-05-15 07:28:00,2024-05-23 07:28:00
order_000396,csess_0000147,2025-07-29 10:27:00,delivered,2025-08-15 10:27:00,2025-08-15 10:27:00
order_000397,csess_0000147,2024-10-13 08:34:00,delivered,2024-11-07 08:34:00,2024-11-03 08:34:00
order_000398,csess_0000147,2024-02-11 09:33:00,delivered,2024-02-19 09:33:00,2024-02-26 09:33:00
order_000399,csess_0000147,2025-12-06 18:48:00,delivered,2025-12-16 18:48:00,2025-12-17 18:48:00
order_000400,csess_0000148,2025-05-10 08:35:00,delivered,2025-05-18 08:35:00,2025-05-18 08:35:00
order_000401,csess_0000148,2024-01-21 22:21:00,delivered,2024-02-12 22:21:00,2024-02-18 22:21:00
order_000402,csess_0000148,2024-10-23 08:02:00,delivered,2024-10-28 08:02:00,2024-10-31 08:02:00
order_000403,csess_0000149,2024-12-29 13:34:00,delivered,2025-01-31 13:34:00,2025-01-26 13:34:00
order_000404,csess_0000149,2025-07-21 08:50:00,delivered,2025-08-12 08:50:00,2025-08-14 08:50:00
order_000405,csess_0000149,2025-05-18 18:51:00,delivered,2025-06-11 18:51:00,2025-06-16 18:51:00
order_000406,csess_0000150,2025-12-03 08:53:00,delivered,2025-12-21 08:53:00,2025-12-23 08:53:00
order_000407,csess_0000151,2025-11-07 10:53:00,delivered,2025-11-12 10:53:00,2025-11-17 10:53:00
order_000408,csess_0000151,2025-06-11 00:23:00,delivered,2025-07-01 00:23:00,2025-07-03 00:23:00
order_000409,csess_0000151,2025-03-03 11:25:00,canceled,,2025-03-29 11:25:00
order_000410,csess_0000152,2025-01-10 16:34:00,delivered,2025-02-07 16:34:00,2025-02-08 16:34:00
order_000411,csess_0000154,2024-07-20 22:45:00,delivered,2024-08-09 22:45:00,2024-08-08 22:45:00
order_000412,csess_0000154,2024-07-07 18:22:00,delivered,2024-07-18 18:22:00,2024-07-20 18:22:00
order_000413,csess_0000154,2024-08-05 17:53:00,unavailable,,2024-08-16 17:53:00
order_000414,csess_0000154,2024-12-31 20:31:00,unavailable,,2025-01-16 20:31:00
order_000415,csess_0000154,2025-11-08 21:15:00,delivered,2025-11-18 21:15:00,2025-11-23 21:15:00
order_000416,csess_0000155,2024-05-29 08:50:00,delivered,2024-06-16 08:50:00,2024-06-17 08:50:00
order_000417,csess_0000156,2024-09-15 21:18:00,delivered,2024-09-24 21:18:00,2024-10-03 21:18:00
order_000418,csess_0000157,2025-07-12 15:39:00,delivered,2025-08-05 15:39:00,2025-08-02 15:39:00
order_000419,csess_0000157,2024-06-25 13:17:00,delivered,2024-07-15 13:17:00,2024-07-18 13:17:00
order_000420,csess_0000157,2024-09-20 13:24:00,delivered,2024-10-11 13:24:00,2024-10-12 13:24:00
order_000421,csess_0000157,2024-11-14 07:02:00,delivered,2024-11-27 07:02:00,2024-11-24 07:02:00
order_000422,csess_0000157,2025-11-22 08:45:00,delivered,2025-12-06 08:45:00,2025-12-02 08:45:00
order_000423,csess_0000158,2025-02-01 14:41:00,delivered,2025-02-11 14:41:00,2025-02-14 14:41:00
order_000424,csess_0000158,2024-05-16 07:43:00,delivered,2024-06-08 07:43:00,2024-06-07 07:43:00
order_000425,csess_0000158,2025-11-28 10:41:00,delivered,2025-12-09 10:41:00,2025-12-15 10:41:00
order_000426,csess_0000158,2025-12-21 22:36:00,delivered,2026-01-13 22:36:00,2026-01-10 22:36:00
order_000427,csess_0000158,2025-11-20 13:50:00,delivered,2025-12-12 13:50:00,2025-12-09 13:50:00
order_000428,csess_0000158,2025-10-19 08:08:00,delivered,2025-10-25 08:08:00,2025-10-26 08:08:00
order_000429,csess_0000158,2024-03-10 10:06:00,processing,,2024-04-02 10:06:00
order_000430,csess_0000158,2025-10-05 01:41:00,delivered,2025-10-24 01:41:00,2025-10-26 01:41:00
order_000431,csess_0000158,2025-12-06 10:57:00,delivered,2025-12-20 10:57:00,2025-12-21 10:57:00
order_000432,csess_0000160,2025-12-08 09:32:00,delivered,2025-12-20 09:32:00,2025-12-21 09:32:00
order_000433,csess_0000159,2025-12-23 14:24:00,delivered,2026-01-01 14:24:00,2026-01-03 14:24:00
order_000434,csess_0000161,2025-07-18 08:06:00,delivered,2025-07-25 08:06:00,2025-07-28 08:06:00
order_000435,csess_0000162,2025-07-26 11:05:00,delivered,2025-08-02 11:05:00,2025-08-02 11:05:00
order_000436,csess_0000161,2024-07-30 10:15:00,delivered,2024-08-22 10:15:00,2024-08-24 10:15:00
order_000437,csess_0000162,2024-11-25 17:20:00,delivered,2024-12-05 17:20:00,2024-12-07 17:20:00
order_000438,csess_0000161,2024-12-24 13:49:00,delivered,2025-01-19 13:49:00,2025-01-19 13:49:00
order_000439,csess_0000161,2024-08-22 14:45:00,delivered,2024-08-26 14:45:00,2024-09-03 14:45:00
order_000440,csess_0000162,2024-03-23 14:26:00,unavailable,,2024-03-31 14:26:00
order_000441,csess_0000162,2025-10-17 23:13:00,delivered,2025-10-25 23:13:00,2025-10-31 23:13:00
order_000442,csess_0000164,2025-03-12 10:34:00,processing,,2025-03-21 10:34:00
order_000443,csess_0000164,2024-05-08 09:11:00,delivered,2024-05-27 09:11:00,2024-06-01 09:11:00
order_000444,csess_0000164,2025-01-16 12:01:00,delivered,2025-02-02 12:01:00,2025-02-03 12:01:00
order_000445,csess_0000164,2024-07-23 07:46:00,delivered,2024-08-04 07:46:00,2024-08-07 07:46:00
order_000446,csess_0000164,2025-11-01 06:03:00,delivered,2025-11-21 06:03:00,2025-11-25 06:03:00
order_000447,csess_0000165,2025-11-30 16:08:00,delivered,2025-12-19 16:08:00,2025-12-28 16:08:00
order_000448,csess_0000165,2024-12-13 15:55:00,delivered,2025-01-08 15:55:00,2025-01-11 15:55:00
order_000449,csess_0000165,2024-12-07 21:07:00,delivered,2024-12-30 21:07:00,2025-01-04 21:07:00
order_000450,csess_0000165,2025-01-02 00:53:00,delivered,2025-01-13 00:53:00,2025-01-18 00:53:00
order_000451,csess_0000165,2025-06-24 19:48:00,canceled,,2025-07-08 19:48:00
order_000452,csess_0000166,2024-03-09 18:26:00,delivered,2024-03-17 18:26:00,2024-03-17 18:26:00
order_000453,csess_0000166,2024-06-21 12:38:00,delivered,2024-06-29 12:38:00,2024-07-01 12:38:00
order_000454,csess_0000166,2025-10-03 11:11:00,delivered,2025-10-09 11:11:00,2025-10-12 11:11:00
order_000455,csess_0000167,2024-08-23 00:00:00,delivered,2024-09-15 00:00:00,2024-09-14 00:00:00
order_000456,csess_0000167,2024-09-01 12:00:00,shipped,2024-09-06 12:00:00,2024-09-14 12:00:00
order_000457,csess_0000167,2025-08-07 21:35:00,delivered,2025-09-04 21:35:00,2025-09-02 21:35:00
order_000458,csess_0000167,2025-11-08 14:28:00,delivered,2025-11-18 14:28:00,2025-11-17 14:28:00
order_000459,csess_0000168,2025-10-26 07:20:00,delivered,2025-11-20 07:20:00,2025-11-18 07:20:00
order_000460,csess_0000168,2024-12-11 11:10:00,delivered,2024-12-27 11:10:00,2024-12-30 11:10:00
order_000461,csess_0000168,2025-11-30 17:26:00,delivered,2025-12-25 17:26:00,2025-12-26 17:26:00
order_000462,csess_0000168,2025-09-10 16:17:00,delivered,2025-10-01 16:17:00,2025-10-05 16:17:00
order_000463,csess_0000168,2025-11-08 12:40:00,delivered,2025-11-27 12:40:00,2025-11-24 12:40:00
order_000464,csess_0000168,2025-05-28 09:48:00,shipped,2025-06-15 09:48:00,2025-06-17 09:48:00
order_000465,csess_0000168,2025-10-08 13:50:00,delivered,2025-10-31 13:50:00,2025-11-02 13:50:00
order_000466,csess_0000168,2025-11-02 17:20:00,delivered,2025-11-07 17:20:00,2025-11-13 17:20:00
order_000467,csess_0000169,2024-06-22 17:42:00,delivered,2024-07-13 17:42:00,2024-07-12 17:42:00
order_000468,csess_0000169,2025-08-02 12:27:00,delivered,2025-08-08 12:27:00,2025-08-17 12:27:00
order_000469,csess_0000169,2024-02-25 20:11:00,delivered,2024-03-18 20:11:00,2024-03-17 20:11:00
order_000470,csess_0000169,2025-11-10 12:00:00,canceled,,2025-11-21 12:00:00
order_000471,csess_0000170,2025-06-30 10:41:00,delivered,2025-07-15 10:41:00,2025-07-19 10:41:00
