order_id,order_item_id,product_id,seller_id,price,freight_value
order_000408,1,prod_00200,seller_0038,200.87,30.71
order_000409,1,prod_04132,seller_0030,17.94,48.88
order_000409,2,prod_04811,seller_0046,65.08,48.31
order_000410,1,prod_01163,seller_0032,197.72,27.44
order_000411,1,prod_01647,seller_0012,18.35,31.79
order_000411,2,prod_03431,seller_0021,29.06,55.34
order_000412,1,prod_00858,seller_0019,12.17,19.33
order_000413,1,prod_03815,seller_0075,93.92,23.02
order_000413,2,prod_03045,seller_0137,20.14,45.03
order_000414,1,prod_02142,seller_0031,9.9,58.49
order_000415,1,prod_02941,seller_0029,28.4,51.07
order_000416,1,prod_04394,seller_0034,128.34,42.61
order_000417,1,prod_00574,seller_0002,59.46,32.58
order_000417,2,prod_01451,seller_0035,61.43,46.7
order_000417,3,prod_02348,seller_0037,387.79,35.69
order_000418,1,prod_01363,seller_0031,114.84,26.2
order_000419,1,prod_02888,seller_0095,148.64,46.01
order_000420,1,prod_04292,seller_0008,102.63,59.55
order_000420,2,prod_03736,seller_0024,97.26,32.65
order_000421,1,prod_01386,seller_0021,46.87,30.86
order_000422,1,prod_03252,seller_0024,60.03,45.15
order_000423,1,prod_02949,seller_0000,46.2,16.77
order_000424,1,prod_01025,seller_0001,35.5,10.3
order_000425,1,prod_04514,seller_0042,231.14,19.78
order_000426,1,prod_01215,seller_0038,27.85,64.51
order_000427,1,prod_01499,seller_0000,9.9,50.55
order_000428,1,prod_03381,seller_0015,23.19,64.03
order_000429,1,prod_02547,seller_0152,46.42,44.04
order_000430,1,prod_04388,seller_0028,165.55,18.57
order_000430,2,prod_04213,seller_0010,57.77,54.39
order_000431,1,prod_01650,seller_0003,22.02,31.69
order_000432,1,prod_03282,seller_0017,132.98,24.11
order_000433,1,prod_02832,seller_0138,136.79,13.7
order_000434,1,prod_04586,seller_0217,9.9,30.4
order_000435,1,prod_04397,seller_0168,58.7,49.02
order_000436,1,prod_01960,seller_0018,14.78,54.87
order_000437,1,prod_01115,seller_0038,27.27,14.37
order_000437,2,prod_01447,seller_0026,134.47,38.08
order_000438,1,prod_04389,seller_0036,71.67,36.86
order_000439,1,prod_00830,seller_0018,46.56,56.77
order_000440,1,prod_04576,seller_0043,39.98,59.53
order_000441,1,prod_01172,seller_0042,72.96,11.04
order_000442,1,prod_01211,seller_0013,16.68,20.17
order_000443,1,prod_01211,seller_0013,15.33,37.73
order_000444,1,prod_04352,seller_0033,101.94,53.38
order_000445,1,prod_02219,seller_0008,111.78,56.42
order_000446,1,prod_00753,seller_0028,56.79,46.98
order_000447,1,prod_01654,seller_0016,76.28,60.37
order_000448,1,prod_04491,seller_0003,286.01,35.65
order_000449,1,prod_01108,seller_0027,45.16,60.26
order_000449,2,prod_00820,seller_0020,35.98,24.41
order_000450,1,prod_01635,seller_0006,36.25,28.62
order_000450,2,prod_04169,seller_0027,50.2,10.6
order_000451,1,prod_03325,seller_0104,104.19,37.34
order_000451,2,prod_01344,seller_0041,98.91,16.45
order_000452,1,prod_03426,seller_0008,89.66,62.13
order_000453,1,prod_01885,seller_0024,11.81,17.45
order_000453,2,prod_04083,seller_0004,190.48,50.38
order_000454,1,prod_02534,seller_0028,11.63,49.56
order_000455,1,prod_01291,seller_0029,133.22,49.68
order_000456,1,prod_03295,seller_0024,11.09,60.45
order_000457,1,prod_04114,seller_0147,29.56,18.17
order_000458,1,prod_02156,seller_0196,23.28,22.9
order_000459,1,prod_01841,seller_0043,84.68,10.96
order_000460,1,prod_03999,seller_0004,190.12,23.61
order_000460,2,prod_00641,seller_0046,183.65,60.18
order_000461,1,prod_01670,seller_0039,63.19,63.98
order_000461,2,prod_04820,seller_0029,85.39,36.9
order_000462,1,prod_01632,seller_0014,62.43,35.1
order_000463,1,prod_03628,seller_0035,96.83,46.2
order_000464,1,prod_00221,seller_0041,55.19,54.92
order_000465,1,prod_01911,seller_0029,16.05,16.08
order_000466,1,prod_00657,seller_0010,64.35,19.33
order_000467,1,prod_00190,seller_0151,66.72,61.31
order_000468,1,prod_00455,seller_0198,34.35,38.6
order_000469,1,prod_00613,seller_0171,33.63,23.0
order_000470,1,prod_01198,seller_0020,39.78,41.79
order_000471,1,prod_02795,seller_0012,63.39,19.29
order_000472,1,prod_04414,seller_0091,86.11,21.35
order_000473,1,prod_02803,seller_0021,24.55,13.22
order_000474,1,prod_02841,seller_0001,41.3,40.3
order_000475,1,prod_00103,seller_0040,56.94,41.09
order_000475,2,prod_01243,seller_0017,337.96,34.09
order_000475,3,prod_00526,seller_0011,28.87,14.42
order_000476,1,prod_03465,seller_0090,224.55,51.65
order_000477,1,prod_03921,seller_0039,54.08,29.44
order_000477,2,prod_04005,seller_0003,52.17,25.81
order_000478,1,prod_03448,seller_0031,84.14,61.1
order_000478,2,prod_02267,seller_0112,26.83,28.97
order_000478,3,prod_01849,seller_0017,346.3,43.26
order_000479,1,prod_00765,seller_0024,9.9,54.28
order_000480,1,prod_04270,seller_0012,170.33,53.63
order_000480,2,prod_01627,seller_0011,196.68,22.77
order_000481,1,prod_01988,seller_0003,146.26,44.95
order_000481,2,prod_01111,seller_0014,106.78,39.78
order_000482,1,prod_00520,seller_0117,55.36,41.43
order_000482,2,prod_02992,seller_0011,51.81,39.64
order_000483,1,prod_04032,seller_0212,243.34,13.9
order_000484,1,prod_01045,seller_0008,333.26,10.53
order_000485,1,prod_00814,seller_0011,63.29,60.66
order_000486,1,prod_00488,seller_0028,360.56,21.15
order_000487,1,prod_02167,seller_0041,168.01,30.55
order_000488,1,prod_00724,seller_0143,76.92,28.01
order_000489,1,prod_02533,seller_0030,161.14,57.96
order_000489,2,prod_04834,seller_0038,39.25,37.91
order_000490,1,prod_00780,seller_0005,156.35,44.28
order_000491,1,prod_04562,seller_0008,69.6,29.63
order_000491,2,prod_02757,seller_0004,336.48,54.53
order_000491,3,prod_03875,seller_0009,31.79,35.42
order_000492,1,prod_03807,seller_0020,23.92,26.6
order_000493,1,prod_02143,seller_0035,33.45,46.92
order_000494,1,prod_02007,seller_0023,18.64,56.71
order_000495,1,prod_03578,seller_0018,81.08,45.77
order_000495,2,prod_01879,seller_0090,73.4,61.77
order_000496,1,prod_02733,seller_0016,78.78,20.06
order_000496,2,prod_01851,seller_0142,44.04,14.93
order_000497,1,prod_02326,seller_0039,35.36,35.27
order_000498,1,prod_04682,seller_0095,9.9,54.93
order_000499,1,prod_03261,seller_0014,33.63,31.9
order_000500,1,prod_04023,seller_0015,9.9,46.39
order_000500,2,prod_04773,seller_0031,13.27,52.92
order_000501,1,prod_00238,seller_0015,67.66,43.89
order_000502,1,prod_04017,seller_0011,166.22,30.48
order_000502,2,prod_02041,seller_0024,78.94,34.67
order_000503,1,prod_03054,seller_0021,314.64,35.4
order_000504,1,prod_00673,seller_0094,30.08,25.73
order_000505,1,prod_03032,seller_0030,75.84,29.15
order_000505,2,prod_02668,seller_0029,17.74,13.16
order_000506,1,prod_03699,seller_0017,106.47,16.02
order_000507,1,prod_01761,seller_0196,73.94,56.82
order_000507,2,prod_02679,seller_0031,11.57,51.17
order_000508,1,prod_02267,seller_0030,38.21,27.49
order_000508,2,prod_04075,seller_0154,278.93,8.72
order_000508,3,prod_00868,seller_0038,68.92,31.37
order_000509,1,prod_01153,seller_0026,89.76,21.99
order_000510,1,prod_03402,seller_0036,13.69,48.53
order_000510,2,prod_02628,seller_0128,32.58,15.18
order_000511,1,prod_04486,seller_0034,21.14,55.36
order_000512,1,prod_02144,seller_0030,40.96,54.56
order_000512,2,prod_00513,seller_0086,122.93,25.54
order_000513,1,prod_01304,seller_0016,30.07,50.21
order_000513,2,prod_01886,seller_0001,41.09,26.26
order_000514,1,prod_02959,seller_0002,128.05,14.69
order_000515,1,prod_04981,seller_0042,12.5,62.47
order_000515,2,prod_00078,seller_0014,59.93,16.21
order_000516,1,prod_03960,seller_0011,72.37,15.35
order_000517,1,prod_01639,seller_0029,48.43,16.26
order_000518,1,prod_04293,seller_0000,195.3,60.77
order_000519,1,prod_01426,seller_0008,36.96,23.79
order_000519,2,prod_04522,seller_0148,91.3,9.46
order_000519,3,prod_00149,seller_0008,32.07,43.83
order_000520,1,prod_03099,seller_0015,133.97,46.02
order_000520,2,prod_04956,seller_0026,169.29,54.32
order_000521,1,prod_04962,seller_0006,93.21,64.3
order_000521,2,prod_00686,seller_0098,133.61,12.08
order_000522,1,prod_02916,seller_0040,62.64,36.41
order_000523,1,prod_01400,seller_0018,111.22,20.38
order_000523,2,prod_04270,seller_0083,76.16,41.48
order_000524,1,prod_04593,seller_0022,61.36,24.41
order_000524,2,prod_00904,seller_0043,137.31,41.97
order_000525,1,prod_00257,seller_0022,44.46,55.61
order_000525,2,prod_00346,seller_0007,58.56,63.78
order_000526,1,prod_01715,seller_0040,81.65,53.3
order_000527,1,prod_00941,seller_0026,23.2,44.93
order_000527,2,prod_01204,seller_0010,74.51,11.43
order_000527,3,prod_04684,seller_0016,36.51,19.02
order_000528,1,prod_01548,seller_0028,37.58,63.66
order_000529,1,prod_02675,seller_0192,23.97,22.81
order_000529,2,prod_04182,seller_0003,30.97,55.47
order_000529,3,prod_04347,seller_0004,204.76,10.45
order_000530,1,prod_00034,seller_0012,20.87,32.41
order_000530,2,prod_01628,seller_0030,39.63,51.57
order_000531,1,prod_01562,seller_0029,50.68,17.13
order_000532,1,prod_00654,seller_0025,14.7,41.19
order_000533,1,prod_00038,seller_0006,78.97,33.05
order_000534,1,prod_01305,seller_0036,9.9,29.26
order_000534,2,prod_04160,seller_0134,32.42,49.39
order_000535,1,prod_02233,seller_0000,154.28,11.29
order_000535,2,prod_03984,seller_0000,25.14,17.89
order_000536,1,prod_02309,seller_0023,15.89,17.52
order_000537,1,prod_03897,seller_0029,67.51,9.12
order_000538,1,prod_02997,seller_0007,92.18,37.35
order_000539,1,prod_01558,seller_0001,22.62,24.94
order_000539,2,prod_00770,seller_0034,77.47,20.54
order_000540,1,prod_01199,seller_0011,143.27,52.77
order_000541,1,prod_04208,seller_0178,159.76,17.62
order_000542,1,prod_01890,seller_0172,125.08,61.33
order_000543,1,prod_01612,seller_0032,51.82,59.07
order_000544,1,prod_03601,seller_0066,75.01,21.0
order_000545,1,prod_03115,seller_0023,12.09,27.05
order_000546,1,prod_04497,seller_0020,85.87,61.86
order_000547,1,prod_00682,seller_0027,67.92,58.66
order_000547,2,prod_01596,seller_0039,140.2,28.65
order_000547,3,prod_02803,seller_0030,190.98,41.2
order_000548,1,prod_02970,seller_0172,19.2,29.27
order_000549,1,prod_01419,seller_0136,266.2,52.19
order_000550,1,prod_02211,seller_0003,47.59,30.4
order_000551,1,prod_00263,seller_0012,63.5,60.08
order_000552,1,prod_00787,seller_0001,16.43,31.99
order_000553,1,prod_01972,seller_0040,404.17,40.75
order_000553,2,prod_02591,seller_0019,69.67,29.65
order_000554,1,prod_04597,seller_0001,17.25,59.83
order_000555,1,prod_04085,seller_0034,146.56,61.57
order_000556,1,prod_01927,seller_0014,91.54,32.16
order_000557,1,prod_02970,seller_0021,35.49,16.39
order_000558,1,prod_01801,seller_0002,58.53,50.45
order_000559,1,prod_02956,seller_0039,45.23,45.32
order_000559,2,prod_03743,seller_0008,31.6,16.7
order_000560,1,prod_04459,seller_0024,51.07,64.44
order_000560,2,prod_04552,seller_0193,27.29,55.46
order_000561,1,prod_04626,seller_0173,51.9,47.96
order_000561,2,prod_01260,seller_0146,48.95,12.75
order_000562,1,prod_00975,seller_0006,76.0,23.81
order_000563,1,prod_02471,seller_0172,39.13,52.58
order_000564,1,prod_02555,seller_0004,66.32,41.65
order_000565,1,prod_02994,seller_0034,144.71,31.08
order_000566,1,prod_03866,seller_0022,69.02,61.16
order_000567,1,prod_02257,seller_0022,119.87,17.47
order_000568,1,prod_00720,seller_0032,171.62,24.51
order_000569,1,prod_01753,seller_0011,33.55,46.32
order_000569,2,prod_03575,seller_0015,50.46,9.13
order_000570,1,prod_01376,seller_0190,46.52,27.78
order_000571,1,prod_04769,seller_0026,76.82,28.55
order_000572,1,prod_02004,seller_0005,151.21,21.0
order_000573,1,prod_00055,seller_0033,74.39,53.54
order_000574,1,prod_02535,seller_0003,39.12,33.63
order_000574,2,prod_04803,seller_0019,127.57,57.94
order_000575,1,prod_00167,seller_0042,84.6,57.2
order_000575,2,prod_01632,seller_0000,24.69,54.59
order_000576,1,prod_03534,seller_0033,169.71,49.18
order_000577,1,prod_01287,seller_0032,26.02,10.1
order_000578,1,prod_01887,seller_0065,250.99,64.83
order_000579,1,prod_02855,seller_0151,37.53,33.67
order_000580,1,prod_01655,seller_0026,12.56,22.11
order_000581,1,prod_04425,seller_0039,38.53,10.73
order_000582,1,prod_04089,seller_0028,74.37,17.09
order_000583,1,prod_04313,seller_0031,14.83,15.43
order_000584,1,prod_01102,seller_0011,9.9,11.39
order_000585,1,prod_04115,seller_0030,9.9,20.24
order_000586,1,prod_00699,seller_0032,27.67,24.39
order_000587,1,prod_02802,seller_0034,62.05,15.43
order_000588,1,prod_00904,seller_0023,27.87,23.68
order_000588,2,prod_02241,seller_0187,57.53,33.52
order_000589,1,prod_04587,seller_0038,87.62,21.71
order_000590,1,prod_01186,seller_0028,453.75,16.88
order_000591,1,prod_02367,seller_0004,46.68,38.51
order_000591,2,prod_01498,seller_0024,28.45,42.49
order_000591,3,prod_04661,seller_0001,222.03,29.02
order_000592,1,prod_01628,seller_0009,44.8,41.34
order_000592,2,prod_04337,seller_0027,42.65,58.75
order_000593,1,prod_04192,seller_0009,27.79,21.17
order_000594,1,prod_04923,seller_0019,135.51,31.66
order_000595,1,prod_04093,seller_0131,111.44,63.5
order_000595,2,prod_04527,seller_0014,188.86,49.17
order_000596,1,prod_01454,seller_0038,9.9,12.27
order_000597,1,prod_01555,seller_0037,50.57,60.11
order_000598,1,prod_01096,seller_0020,58.99,8.36
order_000598,2,prod_04448,seller_0008,60.25,64.69
order_000599,1,prod_03889,seller_0019,52.11,54.35
order_000599,2,prod_02658,seller_0040,40.49,47.22
order_000600,1,prod_03869,seller_0024,24.25,49.72
order_000601,1,prod_04344,seller_0013,40.88,62.84
order_000601,2,prod_03844,seller_0039,16.25,10.06
order_000602,1,prod_00004,seller_0018,118.75,37.22
order_000603,1,prod_03903,seller_0014,97.52,35.6
order_000603,2,prod_01175,seller_0129,219.5,38.91
order_000604,1,prod_01652,seller_0102,104.38,31.24
order_000605,1,prod_01105,seller_0020,31.29,52.2
order_000605,2,prod_03032,seller_0002,469.49,19.24
order_000606,1,prod_04797,seller_0031,14.11,15.03
order_000606,2,prod_04060,seller_0032,66.91,15.97
order_000607,1,prod_02838,seller_0008,65.71,38.47
order_000608,1,prod_03837,seller_0027,24.69,29.66
order_000608,2,prod_03241,seller_0041,11.41,17.81
order_000609,1,prod_01956,seller_0041,496.98,23.68
order_000610,1,prod_00857,seller_0000,83.72,55.86
order_000611,1,prod_02318,seller_0002,28.28,27.39
order_000612,1,prod_04197,seller_0007,84.34,63.66
order_000613,1,prod_04781,seller_0023,34.52,39.02
order_000614,1,prod_01159,seller_0083,44.13,33.06
order_000614,2,prod_03453,seller_0039,47.87,59.61
order_000615,1,prod_02743,seller_0175,60.57,39.01
order_000616,1,prod_01850,seller_0014,16.0,53.36
order_000617,1,prod_03879,seller_0031,30.03,37.19
order_000618,1,prod_01125,seller_0030,9.9,21.12
order_000619,1,prod_04895,seller_0095,26.65,61.88
order_000619,2,prod_01532,seller_0024,67.79,52.93
order_000620,1,prod_00858,seller_0035,138.47,59.22
order_000621,1,prod_01780,seller_0051,74.5,53.85
order_000622,1,prod_00955,seller_0041,31.36,11.2
order_000623,1,prod_02733,seller_0059,99.68,34.78
order_000624,1,prod_01976,seller_0030,70.96,9.85
order_000624,2,prod_04192,seller_0182,45.0,10.47
order_000625,1,prod_03179,seller_0034,63.77,29.4
order_000626,1,prod_03944,seller_0094,44.87,63.66
order_000626,2,prod_01406,seller_0010,44.51,29.41
order_000627,1,prod_02851,seller_0025,9.9,50.09
order_000627,2,prod_01412,seller_0013,229.22,63.81
order_000627,3,prod_00896,seller_0042,199.43,56.31
order_000628,1,prod_01298,seller_0016,36.86,22.2
order_000629,1,prod_03228,seller_0129,112.92,15.64
order_000630,1,prod_03334,seller_0034,79.92,44.52
order_000631,1,prod_02414,seller_0002,91.77,58.47
order_000632,1,prod_04087,seller_0015,16.68,51.52
order_000633,1,prod_00620,seller_0036,79.07,52.03
order_000634,1,prod_02698,seller_0010,28.94,18.35
order_000635,1,prod_03850,seller_0029,81.64,16.02
order_000635,2,prod_03431,seller_0036,102.7,60.66
order_000636,1,prod_00346,seller_0015,63.75,31.93
order_000637,1,prod_01118,seller_0021,47.3,63.88
order_000638,1,prod_01605,seller_0019,82.35,58.3
order_000639,1,prod_03759,seller_0022,30.64,51.57
order_000639,2,prod_03764,seller_0018,160.42,37.1
order_000640,1,prod_00230,seller_0024,68.51,20.78
order_000641,1,prod_02495,seller_0040,47.55,25.46
order_000641,2,prod_02129,seller_0038,25.18,42.96
order_000642,1,prod_00397,seller_0042,254.73,23.69
order_000643,1,prod_01428,seller_0033,467.86,9.81
order_000644,1,prod_02946,seller_0005,69.81,49.44
order_000645,1,prod_04249,seller_0027,39.17,30.59
order_000646,1,prod_01800,seller_0006,117.34,21.86
order_000647,1,prod_01723,seller_0023,248.29,35.16
order_000648,1,prod_01157,seller_0005,78.45,24.26
order_000649,1,prod_03542,seller_0043,53.1,44.11
order_000650,1,prod_04383,seller_0120,80.55,17.37
order_000650,2,prod_02698,seller_0011,187.88,38.39
order_000651,1,prod_00789,seller_0029,227.33,50.75
order_000652,1,prod_04543,seller_0038,65.44,20.7
order_000653,1,prod_00641,seller_0143,67.53,56.55
order_000654,1,prod_03382,seller_0029,147.36,57.63
order_000654,2,prod_03656,seller_0008,20.25,18.47
order_000654,3,prod_00706,seller_0024,146.87,60.32
order_000655,1,prod_04053,seller_0041,73.31,25.22
order_000655,2,prod_01255,seller_0075,31.27,61.39
order_000656,1,prod_00213,seller_0007,53.51,51.42
order_000657,1,prod_00374,seller_0039,54.18,57.27
order_000658,1,prod_01254,seller_0002,18.61,46.22
order_000659,1,prod_04043,seller_0094,65.82,54.81
order_000660,1,prod_02626,seller_0132,80.75,49.09
order_000661,1,prod_01522,seller_0039,25.8,32.64
order_000662,1,prod_03452,seller_0005,53.08,8.03
order_000663,1,prod_03954,seller_0029,46.44,44.38
order_000664,1,prod_03149,seller_0023,37.12,62.54
order_000665,1,prod_02232,seller_0011,99.67,15.31
order_000665,2,prod_01810,seller_0000,53.1,31.9
order_000666,1,prod_00502,seller_0033,63.94,29.04
order_000667,1,prod_04039,seller_0057,74.33,19.84
order_000668,1,prod_03091,seller_0022,61.2,18.4
order_000669,1,prod_03871,seller_0156,69.24,21.55
order_000670,1,prod_04867,seller_0010,24.7,32.42
order_000671,1,prod_00679,seller_0030,33.25,21.39
order_000672,1,prod_04157,seller_0019,175.87,16.91
order_000672,2,prod_00290,seller_0006,49.4,45.87
order_000673,1,prod_04126,seller_0039,15.26,59.18
order_000674,1,prod_03034,seller_0010,42.51,60.51
order_000675,1,prod_04368,seller_0010,254.65,10.81
order_000676,1,prod_00818,seller_0003,18.26,59.1
order_000677,1,prod_00760,seller_0041,44.91,45.12
order_000678,1,prod_04217,seller_0022,65.2,54.5
order_000678,2,prod_04686,seller_0053,20.69,50.69
order_000679,1,prod_03543,seller_0024,57.87,53.63
order_000680,1,prod_04492,seller_0038,87.47,26.93
order_000681,1,prod_04657,seller_0039,271.42,51.64
order_000682,1,prod_00056,seller_0013,83.58,47.93
order_000683,1,prod_00637,seller_0041,32.03,28.26
order_000684,1,prod_04521,seller_0039,33.05,41.75
order_000685,1,prod_01551,seller_0020,170.84,52.19
order_000685,2,prod_03352,seller_0044,864.75,25.36
order_000685,3,prod_02576,seller_0017,56.37,39.64
order_000686,1,prod_03550,seller_0112,352.53,59.62
order_000687,1,prod_01068,seller_0035,81.47,13.39
order_000688,1,prod_03382,seller_0003,44.77,49.13
order_000689,1,prod_04861,seller_0017,15.18,38.99
order_000690,1,prod_03243,seller_0093,67.77,53.79
order_000691,1,prod_03667,seller_0041,309.6,22.06
order_000692,1,prod_04710,seller_0217,54.08,37.53
order_000693,1,prod_00098,seller_0009,144.03,14.74
order_000694,1,prod_00327,seller_0083,30.9,36.41
order_000695,1,prod_00433,seller_0029,10.08,26.27
order_000696,1,prod_00644,seller_0078,204.71,47.21
order_000697,1,prod_04185,seller_0007,21.57,11.05
order_000697,2,prod_00402,seller_0023,49.37,44.74
order_000698,1,prod_01615,seller_0010,32.9,17.31
order_000699,1,prod_04891,seller_0027,28.04,11.13
